season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
2012-13,2013-02-23,England,France,England,Owen Farrell,10,FH,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Ben Youngs,9,SH,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Joe Marler,1,P,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Dylan Hartley,2,H,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Dan Cole,3,P,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Joe Launchbury,4,L,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Geoff Parling,5,L,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Courtney Lawes,6,FL,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Chris Robshaw,7,FL,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Tom Wood,8,N8,True,,0,80,espn
2012-13,2013-02-23,England,France,England,Tom Youngs,16,H,False,,52,28,espn
2012-13,2013-02-23,England,France,England,David Wilson,17,,False,,,0,espn
2012-13,2013-02-23,England,France,England,Mako Vunipola,18,P,False,,52,28,espn
2012-13,2013-02-23,England,France,England,James Haskell,19,FL,False,,52,28,espn
2012-13,2013-02-23,England,France,England,Thomas Waldrom,20,,False,,,0,espn
2012-13,2013-02-23,England,France,England,Danny Care,21,SH,False,,59,21,espn
2012-13,2013-02-23,England,France,England,Toby Flood,22,FH,False,,62,18,espn
2012-13,2013-02-23,England,France,England,Billy Twelvetrees,23,,False,,,0,espn
2012-13,2013-02-23,England,France,France,Yoann Huget,15,FB,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Vincent Clerc,14,W,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Mathieu Bastareaud,13,C,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Wesley Fofana,12,C,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Benjamin Fall,11,W,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Francois Trinh-Duc,10,FH,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Morgan Parra,9,SH,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Thomas Domingo,1,P,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Benjamin Kayser,2,H,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Nicolas Mas,3,P,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Christophe Samson,4,L,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Yoann Maestri,5,L,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Yannick Nyanga Kabasele,6,FL,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Thierry Dusautoir,7,FL,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Louis Picamoles,8,N8,True,,0,80,espn
2012-13,2013-02-23,England,France,France,Dimitri Szarzewski,16,H,False,,56,24,espn
2012-13,2013-02-23,England,France,France,Vincent Debaty,17,P,False,,56,24,espn
2012-13,2013-02-23,England,France,France,Luc Ducalcon,18,P,False,,65,15,espn
2012-13,2013-02-23,England,France,France,Jocelino Suta,19,L,False,,65,15,espn
2012-13,2013-02-23,England,France,France,Antonie Claassen,20,FL,False,,69,11,espn
2012-13,2013-02-23,England,France,France,Maxime Machenaud,21,SH,False,,67,13,espn
2012-13,2013-02-23,England,France,France,Frederic Michalak,22,FH,False,,53,27,espn
2012-13,2013-02-23,England,France,France,Florian Fritz,23,C,False,,74,6,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Sean Maitland,14,W,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Sean Lamont,13,C,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Matt Scott,12,C,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Tim Visser,11,W,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Ruaridh Jackson,10,FH,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Greig Laidlaw,9,SH,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Ryan Grant,1,P,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Ross Ford,2,H,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Geoff Cross,3,P,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Richie Gray,4,L,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Jim Hamilton,5,L,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Rob Harley,6,FL,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Kelly Brown,7,FL,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Johnnie Beattie,8,N8,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Dougie Hall,16,H,False,,46,34,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Jon Welsh,17,,False,,,0,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Moray Low,18,P,False,,76,4,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Alastair Kellock,19,L,False,,72,8,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,David Denton,20,FL,False,,72,8,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Henry Pyrgos,21,,False,,,0,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Duncan Weir,22,FH,False,,60,20,espn
2012-13,2013-02-24,Scotland,Ireland,Scotland,Max Evans,23,,False,,,0,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Craig Gilroy,14,W,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Luke Marshall,12,C,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Keith Earls,11,W,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Paddy Jackson,10,FH,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Conor Murray,9,SH,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Tom Court,1,P,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Rory Best,2,H,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Mike Ross,3,P,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Donncha O'Callaghan,4,L,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Donnacha Ryan,5,L,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Peter O'Mahony,6,FL,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Sean O'Brien,7,FL,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Jamie Heaslip,8,N8,True,,0,80,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Sean Cronin,16,,False,,,0,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Dave Kilcoyne,17,P,False,,56,24,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Declan Fitzpatrick,18,,False,,,0,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Devin Toner,19,L,False,,72,8,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Iain Henderson,20,FL,False,,72,8,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Eoin Reddan,21,SH,False,,70,10,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Ronan O'Gara,22,FH,False,,65,15,espn
2012-13,2013-02-24,Scotland,Ireland,Ireland,Luke Fitzgerald,23,W,False,,60,20,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Sean Maitland,14,W,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Sean Lamont,13,C,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Matt Scott,12,C,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Tim Visser,11,W,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Duncan Weir,10,FH,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Greig Laidlaw,9,SH,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Ryan Grant,1,P,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Ross Ford,2,H,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Euan Murray,3,P,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Richie Gray,4,L,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Jim Hamilton,5,L,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Rob Harley,6,FL,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Kelly Brown,7,FL,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Johnnie Beattie,8,N8,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Dougie Hall,16,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Moray Low,17,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Geoff Cross,18,R,False,,77,3,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Alastair Kellock,19,R,False,,30,50,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Ryan Wilson,20,R,False,,68,12,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Henry Pyrgos,21,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Ruaridh Jackson,22,R,False,,79,1,espn
2012-13,2013-03-09,Scotland,Wales,Scotland,Max Evans,23,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Leigh Halfpenny,15,FB,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Alex Cuthbert,14,W,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Jonathan Davies,13,C,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Jamie Roberts,12,C,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,George North,11,W,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Dan Biggar,10,FH,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Mike Phillips,9,SH,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Paul James,1,P,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Richard Hibbard,2,H,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Adam Jones,3,P,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Alun Wyn Jones,4,L,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Ian Evans,5,L,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Ryan Jones,6,FL,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Sam Warburton,7,FL,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Taulupe Faletau,8,N8,True,,0,80,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Ken Owens,16,R,False,,61,19,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Ryan Bevington,17,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Scott Andrews,18,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Andrew Coombs,19,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Justin Tipuric,20,R,False,,49,31,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Lloyd Williams,21,R,False,,73,7,espn
2012-13,2013-03-09,Scotland,Wales,Wales,James Hook,22,R,False,,,0,espn
2012-13,2013-03-09,Scotland,Wales,Wales,Scott Williams,23,R,False,,73,7,espn
2012-13,2013-03-09,Ireland,France,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Fergus McFadden,14,W,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Luke Marshall,12,C,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Keith Earls,11,W,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Paddy Jackson,10,FH,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Conor Murray,9,SH,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Cian Healy,1,P,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Rory Best,2,H,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Mike Ross,3,P,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Mike McCarthy,4,L,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Donnacha Ryan,5,L,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Peter O'Mahony,6,FL,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Sean O'Brien,7,FL,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Jamie Heaslip,8,N8,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,Ireland,Sean Cronin,16,H,False,,81,-1,espn
2012-13,2013-03-09,Ireland,France,Ireland,Dave Kilcoyne,17,,False,,,0,espn
2012-13,2013-03-09,Ireland,France,Ireland,Stephen Archer,18,,False,,,0,espn
2012-13,2013-03-09,Ireland,France,Ireland,Donncha O'Callaghan,19,L,False,,68,12,espn
2012-13,2013-03-09,Ireland,France,Ireland,Iain Henderson,20,FL,False,,77,3,espn
2012-13,2013-03-09,Ireland,France,Ireland,Eoin Reddan,21,SH,False,,63,17,espn
2012-13,2013-03-09,Ireland,France,Ireland,Ian Madigan,22,C,False,,72,8,espn
2012-13,2013-03-09,Ireland,France,Ireland,Luke Fitzgerald,23,W,False,,63,17,espn
2012-13,2013-03-09,Ireland,France,France,Yoann Huget,15,FB,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Vincent Clerc,14,W,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Florian Fritz,13,C,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Wesley Fofana,12,C,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Maxime Médard,11,W,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Frederic Michalak,10,FH,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Morgan Parra,9,SH,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Thomas Domingo,1,P,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Benjamin Kayser,2,H,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Nicolas Mas,3,P,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Christophe Samson,4,L,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Yoann Maestri,5,L,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Yannick Nyanga Kabasele,6,FL,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Thierry Dusautoir,7,FL,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Louis Picamoles,8,N8,True,,0,80,espn
2012-13,2013-03-09,Ireland,France,France,Guilhem Guirado,16,H,False,,68,12,espn
2012-13,2013-03-09,Ireland,France,France,Vincent Debaty,17,P,False,,66,14,espn
2012-13,2013-03-09,Ireland,France,France,Luc Ducalcon,18,,False,,,0,espn
2012-13,2013-03-09,Ireland,France,France,Sebastien Vahaamahina,19,L,False,,51,29,espn
2012-13,2013-03-09,Ireland,France,France,Antonie Claassen,20,FL,False,,66,14,espn
2012-13,2013-03-09,Ireland,France,France,Maxime Machenaud,21,,False,,,0,espn
2012-13,2013-03-09,Ireland,France,France,Francois Trinh-Duc,22,,False,,,0,espn
2012-13,2013-03-09,Ireland,France,France,Mathieu Bastareaud,23,C,False,,68,12,espn
2012-13,2013-03-10,England,Italy,England,Alex Goode,15,FB,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Chris Ashton,14,W,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Manu Tuilagi,13,C,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Brad Barritt,12,C,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Mike Brown,11,W,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Toby Flood,10,FH,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Danny Care,9,SH,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Mako Vunipola,1,P,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Tom Youngs,2,H,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Dan Cole,3,P,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Joe Launchbury,4,L,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Geoff Parling,5,L,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,James Haskell,6,FL,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Chris Robshaw,7,FL,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Tom Wood,8,N8,True,,0,80,espn
2012-13,2013-03-10,England,Italy,England,Dylan Hartley,16,H,False,,72,8,espn
2012-13,2013-03-10,England,Italy,England,David Wilson,17,P,False,,76,4,espn
2012-13,2013-03-10,England,Italy,England,Joe Marler,18,P,False,,58,22,espn
2012-13,2013-03-10,England,Italy,England,Courtney Lawes,19,L,False,,46,34,espn
2012-13,2013-03-10,England,Italy,England,Tom Croft,20,FL,False,,51,29,espn
2012-13,2013-03-10,England,Italy,England,Ben Youngs,21,SH,False,,58,22,espn
2012-13,2013-03-10,England,Italy,England,Freddie Burns,22,,False,,,0,espn
2012-13,2013-03-10,England,Italy,England,Billy Twelvetrees,23,C,False,,67,13,espn
2012-13,2013-03-10,England,Italy,Italy,Andrea Masi,15,FB,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Giovanbattista Venditti,14,W,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Gonzalo Canale,13,C,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Gonzalo Garcia,12,C,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Luke McLean,11,W,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Luciano Orquera,10,FH,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Edoardo Gori,9,SH,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Alberto de Marchi,1,P,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Leonardo Ghiraldini,2,H,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Martin Castrogiovanni,3,P,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Quintin Geldenhuys,4,L,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Joshua Furno,5,L,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Alessandro Zanni,6,FL,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Robert Barbieri,7,FL,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Sergio Parisse,8,N8,True,,0,80,espn
2012-13,2013-03-10,England,Italy,Italy,Davide Giazzon,16,H,False,,59,21,espn
2012-13,2013-03-10,England,Italy,Italy,Andrea Lo Cicero Vaina,17,P,False,,76,4,espn
2012-13,2013-03-10,England,Italy,Italy,Lorenzo Cittadini,18,P,False,,29,51,espn
2012-13,2013-03-10,England,Italy,Italy,Antonio Pavanello,19,L,False,,63,17,espn
2012-13,2013-03-10,England,Italy,Italy,Francesco Minto,20,L,False,,63,17,espn
2012-13,2013-03-10,England,Italy,Italy,Simone Favaro,21,FL,False,,63,17,espn
2012-13,2013-03-10,England,Italy,Italy,Tobie Botes,22,FB,False,,58,22,espn
2012-13,2013-03-10,England,Italy,Italy,Tommaso Benvenuti,23,W,False,,72,8,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Andrea Masi,15,FB,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Giovanbattista Venditti,14,W,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Gonzalo Canale,13,C,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Gonzalo Garcia,12,C,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Luke McLean,11,W,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Luciano Orquera,10,FH,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Edoardo Gori,9,SH,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Andrea Lo Cicero Vaina,1,P,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Leonardo Ghiraldini,2,H,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Lorenzo Cittadini,3,P,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Quintin Geldenhuys,4,L,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Joshua Furno,5,L,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Alessandro Zanni,6,FL,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Simone Favaro,7,FL,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Sergio Parisse,8,N8,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Davide Giazzon,16,H,False,,75,5,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Michele Rizzo,17,P,False,,64,16,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Alberto de Marchi,18,P,False,,75,5,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Antonio Pavanello,19,L,False,,65,15,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Francesco Minto,20,L,False,,58,22,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Paul Derbyshire,21,FL,False,,58,22,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Tobie Botes,22,SH,False,,75,5,espn
2012-13,2013-03-16,Italy,Ireland,Italy,Tommaso Benvenuti,23,FB,False,,66,14,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Craig Gilroy,14,W,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Luke Marshall,12,C,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Keith Earls,11,W,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Paddy Jackson,10,FH,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Conor Murray,9,SH,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Cian Healy,1,P,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Rory Best,2,H,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Mike Ross,3,P,True,,0,80,espn
2012-13,2013-03-16,Italy,Ireland,Ireland,Mike McCarthy,4,L,True,,0,80,espn
